lat	lon	value	color
46.60811407	-95.18719166	2	#73A7CC
46.64277288	-95.18676415	2	#73A7CC
46.67743538	-95.18633619	2	#73A7CC
46.71210159	-95.18590778	2	#73A7CC
46.74677154	-95.18547892	2	#73A7CC
46.78144525	-95.18504961	2	#73A7CC
46.81612272	-95.18461985	1	#729565
46.850804	-95.18418963	1	#729565
46.88548908	-95.18375896	1	#729565
46.92017801	-95.18332783	2	#73A7CC
46.95487079	-95.18289625	1	#729565
46.98956744	-95.18246421	2	#73A7CC
47.02426799	-95.18203171	1	#729565
47.05897246	-95.18159876	2	#73A7CC
47.09368087	-95.18116535	1	#729565
47.12839323	-95.18073148	2	#73A7CC
48.76473576	-95.15980763	2	#73A7CC
48.79966371	-95.15935083	2	#73A7CC
48.83459671	-95.15889353	2	#73A7CC
48.86953478	-95.15843572	2	#73A7CC
43.50127443	-95.1762102	0	#A9AE85
43.53567699	-95.1757965	0	#A9AE85
43.57008162	-95.17538238	0	#A9AE85
43.60448834	-95.17496785	2	#73A7CC
43.63889716	-95.17455291	0	#A9AE85
43.67330811	-95.17413754	0	#A9AE85
43.70772119	-95.17372176	0	#A9AE85
43.74213643	-95.17330555	2	#73A7CC
43.77655384	-95.17288893	1	#729565
43.81097343	-95.17247189	0	#A9AE85
43.84539523	-95.17205443	0	#A9AE85
43.87981925	-95.17163654	0	#A9AE85
43.91424551	-95.17121824	0	#A9AE85
43.94867402	-95.17079951	0	#A9AE85
43.9831048	-95.17038036	2	#73A7CC
44.01753787	-95.16996078	2	#73A7CC
44.05197323	-95.16954078	0	#A9AE85
44.08641092	-95.16912035	0	#A9AE85
44.12085095	-95.1686995	0	#A9AE85
44.15529333	-95.16827822	0	#A9AE85
44.18973808	-95.16785652	0	#A9AE85
43.50096758	-95.12851088	2	#73A7CC
43.53536997	-95.12807323	0	#A9AE85
43.56977442	-95.12763514	0	#A9AE85
43.60418097	-95.12719661	0	#A9AE85
43.63858962	-95.12675764	0	#A9AE85
43.67300039	-95.12631822	0	#A9AE85
43.7074133	-95.12587837	2	#73A7CC
43.74182836	-95.12543807	0	#A9AE85
43.7762456	-95.12499733	2	#73A7CC
43.81066502	-95.12455614	0	#A9AE85
43.84508664	-95.12411451	2	#73A7CC
43.87951049	-95.12367243	2	#73A7CC
43.91393657	-95.1232299	0	#A9AE85
43.9483649	-95.12278693	0	#A9AE85
43.98279551	-95.12234351	0	#A9AE85
44.01722839	-95.12189965	0	#A9AE85
44.05166359	-95.12145533	0	#A9AE85
44.0861011	-95.12101056	0	#A9AE85
44.12054095	-95.12056535	1	#729565
44.15498315	-95.12011968	0	#A9AE85
44.18942772	-95.11967356	0	#A9AE85
43.50064347	-95.080812	2	#73A7CC
43.53504567	-95.0803504	0	#A9AE85
43.56944994	-95.07988833	0	#A9AE85
43.60385631	-95.0794258	0	#A9AE85
43.63826477	-95.07896281	0	#A9AE85
43.67267536	-95.07849935	0	#A9AE85
43.70708809	-95.07803542	0	#A9AE85
43.74150297	-95.07757103	0	#A9AE85
43.77592002	-95.07710616	2	#73A7CC
43.81033925	-95.07664083	0	#A9AE85
43.84476069	-95.07617503	0	#A9AE85
43.87918435	-95.07570876	2	#73A7CC
43.91361024	-95.07524202	0	#A9AE85
43.94803839	-95.07477481	0	#A9AE85
43.98246881	-95.07430712	0	#A9AE85
44.01690151	-95.07383896	2	#73A7CC
44.05133652	-95.07337033	0	#A9AE85
44.08577384	-95.07290122	0	#A9AE85
44.1202135	-95.07243164	0	#A9AE85
44.15465551	-95.07196158	2	#73A7CC
44.18909989	-95.07149105	1	#729565
43.50030209	-95.03311358	2	#73A7CC
43.5347041	-95.03262803	0	#A9AE85
43.56910818	-95.03214199	0	#A9AE85
43.60351435	-95.03165546	0	#A9AE85
43.49994344	-94.98541565	2	#73A7CC
43.53434525	-94.98490615	0	#A9AE85
43.56874913	-94.98439614	0	#A9AE85
43.60315509	-94.98388561	0	#A9AE85
43.63792262	-95.03116845	0	#A9AE85
43.67233302	-95.03068094	0	#A9AE85
43.70674555	-95.03019294	2	#73A7CC
43.74116023	-95.02970445	0	#A9AE85
43.77557709	-95.02921547	0	#A9AE85
43.80999613	-95.02872599	0	#A9AE85
43.84441737	-95.02823603	2	#73A7CC
43.87884084	-95.02774556	2	#73A7CC
43.91326654	-95.0272546	0	#A9AE85
43.94769449	-95.02676315	0	#A9AE85
43.98212471	-95.0262712	0	#A9AE85
44.01655721	-95.02577875	2	#73A7CC
44.05099202	-95.0252858	0	#A9AE85
44.08542915	-95.02479236	0	#A9AE85
44.11986861	-95.02429841	0	#A9AE85
44.15431042	-95.02380396	2	#73A7CC
44.18875461	-95.02330901	0	#A9AE85
43.63756317	-94.98337457	0	#A9AE85
43.67197336	-94.98286302	0	#A9AE85
43.70638569	-94.98235095	0	#A9AE85
43.74080017	-94.98183837	0	#A9AE85
43.77521682	-94.98132527	0	#A9AE85
43.80963566	-94.98081165	0	#A9AE85
43.84405669	-94.98029752	0	#A9AE85
43.87847995	-94.97978286	0	#A9AE85
43.91290544	-94.97926769	0	#A9AE85
43.94733319	-94.97875199	0	#A9AE85
43.9817632	-94.97823577	0	#A9AE85
44.0161955	-94.97771904	0	#A9AE85
44.0506301	-94.97720177	0	#A9AE85
44.08506702	-94.97668399	0	#A9AE85
44.11950627	-94.97616568	0	#A9AE85
44.15394788	-94.97564684	2	#73A7CC
44.18839185	-94.97512748	0	#A9AE85
44.22418522	-95.16743439	0	#A9AE85
44.25863476	-95.16701182	0	#A9AE85
44.29308672	-95.16658883	0	#A9AE85
44.32754112	-95.16616541	0	#A9AE85
44.36199797	-95.16574156	0	#A9AE85
44.3964573	-95.16531728	0	#A9AE85
44.43091912	-95.16489256	0	#A9AE85
44.46538344	-95.16446742	0	#A9AE85
44.49985029	-95.16404184	0	#A9AE85
44.53431967	-95.16361582	0	#A9AE85
44.56879162	-95.16318938	0	#A9AE85
44.60326614	-95.16276249	0	#A9AE85
44.63774325	-95.16233518	2	#73A7CC
44.67222298	-95.16190742	2	#73A7CC
44.70670533	-95.16147923	0	#A9AE85
44.74119032	-95.1610506	0	#A9AE85
44.77567798	-95.16062153	2	#73A7CC
44.81016832	-95.16019202	2	#73A7CC
44.84466135	-95.15976208	0	#A9AE85
44.8791571	-95.15933169	2	#73A7CC
44.91365559	-95.15890086	0	#A9AE85
44.94815682	-95.15846959	0	#A9AE85
44.98266082	-95.15803788	0	#A9AE85
45.01716761	-95.15760572	0	#A9AE85
45.0516772	-95.15717312	0	#A9AE85
45.08618961	-95.15674008	0	#A9AE85
45.12070487	-95.15630659	0	#A9AE85
45.15522298	-95.15587265	2	#73A7CC
45.18974396	-95.15543827	2	#73A7CC
45.22426784	-95.15500344	0	#A9AE85
45.25879464	-95.15456816	0	#A9AE85
45.29332436	-95.15413243	0	#A9AE85
45.32785703	-95.15369626	0	#A9AE85
45.36239266	-95.15325963	2	#73A7CC
45.39693128	-95.15282256	2	#73A7CC
44.22387468	-95.11922698	2	#73A7CC
44.25832404	-95.11877996	0	#A9AE85
44.29277582	-95.11833248	0	#A9AE85
44.32723004	-95.11788454	0	#A9AE85
44.36168672	-95.11743615	0	#A9AE85
44.39614586	-95.1169873	0	#A9AE85
44.4306075	-95.116538	0	#A9AE85
44.46507164	-95.11608824	0	#A9AE85
44.4995383	-95.11563802	0	#A9AE85
44.53400751	-95.11518734	0	#A9AE85
44.56847927	-95.11473621	0	#A9AE85
44.60295361	-95.11428461	2	#73A7CC
44.63743054	-95.11383255	1	#729565
44.67191008	-95.11338003	0	#A9AE85
44.70639224	-95.11292705	0	#A9AE85
44.74087706	-95.1124736	0	#A9AE85
44.77536453	-95.11201969	2	#73A7CC
44.80985468	-95.11156532	2	#73A7CC
44.84434753	-95.11111048	0	#A9AE85
44.8788431	-95.11065517	2	#73A7CC
44.91334139	-95.1101994	0	#A9AE85
44.94784244	-95.10974316	0	#A9AE85
44.98234626	-95.10928646	0	#A9AE85
45.01685286	-95.10882928	2	#73A7CC
45.05136226	-95.10837163	0	#A9AE85
45.08587449	-95.10791352	0	#A9AE85
45.12038955	-95.10745493	0	#A9AE85
45.15490748	-95.10699587	0	#A9AE85
45.18942827	-95.10653634	0	#A9AE85
45.22395196	-95.10607634	0	#A9AE85
45.25847857	-95.10561586	0	#A9AE85
45.2930081	-95.10515491	0	#A9AE85
45.32754058	-95.10469348	0	#A9AE85
45.36207602	-95.10423158	2	#73A7CC
45.39661445	-95.10376919	1	#729565
45.43147291	-95.15238503	2	#73A7CC
45.46601755	-95.15194705	0	#A9AE85
45.50056524	-95.15150862	2	#73A7CC
45.53511598	-95.15106973	0	#A9AE85
45.5696698	-95.15063039	0	#A9AE85
45.60422671	-95.1501906	0	#A9AE85
45.63878674	-95.14975034	1	#729565
45.6733499	-95.14930964	0	#A9AE85
45.70791621	-95.14886847	1	#729565
45.74248569	-95.14842685	0	#A9AE85
45.77705836	-95.14798477	0	#A9AE85
45.81163423	-95.14754223	0	#A9AE85
45.84621334	-95.14709923	0	#A9AE85
45.88079568	-95.14665577	0	#A9AE85
45.91538129	-95.14621185	0	#A9AE85
45.94997019	-95.14576746	2	#73A7CC
45.98456238	-95.14532261	1	#729565
46.0191579	-95.1448773	0	#A9AE85
46.05375676	-95.14443153	2	#73A7CC
46.08835897	-95.14398529	0	#A9AE85
46.12296457	-95.14353858	0	#A9AE85
46.15757356	-95.14309141	2	#73A7CC
46.19218597	-95.14264377	1	#729565
46.22680181	-95.14219566	1	#729565
46.26142112	-95.14174709	0	#A9AE85
46.2960439	-95.14129804	1	#729565
46.33067017	-95.14084853	1	#729565
46.36529996	-95.14039854	1	#729565
46.39993328	-95.13994808	1	#729565
46.43457015	-95.13949715	0	#A9AE85
46.4692106	-95.13904575	2	#73A7CC
46.50385465	-95.13859387	2	#73A7CC
46.5385023	-95.13814152	2	#73A7CC
46.57315359	-95.1376887	2	#73A7CC
45.43115588	-95.10330634	1	#729565
45.46570034	-95.102843	0	#A9AE85
45.50024783	-95.10237918	0	#A9AE85
45.53479838	-95.10191489	0	#A9AE85
45.56935201	-95.10145011	0	#A9AE85
45.60390873	-95.10098485	0	#A9AE85
45.63846856	-95.10051911	0	#A9AE85
45.67303153	-95.10005289	2	#73A7CC
45.70759764	-95.09958619	0	#A9AE85
45.74216693	-95.099119	0	#A9AE85
45.7767394	-95.09865132	1	#729565
45.81131508	-95.09818316	0	#A9AE85
45.84589399	-95.09771451	2	#73A7CC
45.88047614	-95.09724538	2	#73A7CC
45.91506155	-95.09677575	0	#A9AE85
45.94965025	-95.09630564	2	#73A7CC
45.98424225	-95.09583504	2	#73A7CC
46.01883757	-95.09536395	0	#A9AE85
46.05343623	-95.09489236	0	#A9AE85
46.08803824	-95.09442029	1	#729565
46.12264364	-95.09394772	0	#A9AE85
46.15725243	-95.09347466	1	#729565
46.19186464	-95.0930011	0	#A9AE85
46.22648029	-95.09252705	2	#73A7CC
46.26109939	-95.09205251	0	#A9AE85
46.29572197	-95.09157747	1	#729565
46.33034804	-95.09110193	2	#73A7CC
46.36497763	-95.09062589	2	#73A7CC
46.39961075	-95.09014935	1	#729565
46.43424742	-95.08967231	2	#73A7CC
46.46888767	-95.08919478	2	#73A7CC
46.50353151	-95.08871674	2	#73A7CC
46.53817896	-95.0882382	1	#729565
46.57283004	-95.08775915	2	#73A7CC
44.22354666	-95.07102003	2	#73A7CC
44.25799584	-95.07054854	2	#73A7CC
44.29244743	-95.07007657	2	#73A7CC
44.32690146	-95.06960413	2	#73A7CC
44.36135794	-95.0691312	2	#73A7CC
44.3958169	-95.06865779	2	#73A7CC
44.43027834	-95.0681839	2	#73A7CC
44.46474229	-95.06770952	0	#A9AE85
44.49920876	-95.06723466	0	#A9AE85
44.53367778	-95.06675932	0	#A9AE85
44.56814935	-95.0662835	1	#729565
44.60262349	-95.06580719	2	#73A7CC
44.63710023	-95.06533039	0	#A9AE85
44.67157957	-95.0648531	0	#A9AE85
44.70606155	-95.06437533	0	#A9AE85
44.74054616	-95.06389707	0	#A9AE85
44.77503344	-95.06341832	2	#73A7CC
44.8095234	-95.06293908	0	#A9AE85
44.84401605	-95.06245935	0	#A9AE85
44.87851142	-95.06197913	0	#A9AE85
44.91300952	-95.06149841	0	#A9AE85
44.94751037	-95.06101721	0	#A9AE85
44.98201399	-95.06053551	0	#A9AE85
45.01652039	-95.06005331	0	#A9AE85
45.0510296	-95.05957062	0	#A9AE85
45.08554163	-95.05908743	2	#73A7CC
45.1200565	-95.05860375	0	#A9AE85
45.15457422	-95.05811957	0	#A9AE85
45.18909482	-95.05763489	2	#73A7CC
45.22361831	-95.05714971	0	#A9AE85
45.25814471	-95.05666403	2	#73A7CC
45.29267404	-95.05617786	0	#A9AE85
45.32720632	-95.05569118	2	#73A7CC
45.36174156	-95.05520399	2	#73A7CC
45.39627979	-95.05471631	2	#73A7CC
44.22320118	-95.02281356	2	#73A7CC
44.25765015	-95.02231761	0	#A9AE85
44.29210154	-95.02182115	0	#A9AE85
44.32655537	-95.02132419	0	#A9AE85
44.36101165	-95.02082672	0	#A9AE85
44.39547041	-95.02032875	0	#A9AE85
44.42993165	-95.01983027	0	#A9AE85
44.4643954	-95.01933129	0	#A9AE85
44.49886167	-95.01883179	0	#A9AE85
44.53333048	-95.01833179	0	#A9AE85
44.56780185	-95.01783127	1	#729565
44.60227579	-95.01733025	0	#A9AE85
44.63675232	-95.01682871	0	#A9AE85
44.67123146	-95.01632666	0	#A9AE85
44.70571323	-95.0158241	0	#A9AE85
44.74019764	-95.01532103	0	#A9AE85
44.77468472	-95.01481744	2	#73A7CC
44.22283821	-94.97460759	0	#A9AE85
44.25728698	-94.97408718	0	#A9AE85
44.29173816	-94.97356623	0	#A9AE85
44.32619178	-94.97304476	0	#A9AE85
44.36064785	-94.97252276	0	#A9AE85
44.3951064	-94.97200022	0	#A9AE85
44.42956743	-94.97147716	2	#73A7CC
44.46403096	-94.97095356	0	#A9AE85
44.49849702	-94.97042943	0	#A9AE85
44.53296562	-94.96990476	0	#A9AE85
44.56743677	-94.96937956	2	#73A7CC
44.6019105	-94.96885382	0	#A9AE85
44.63638682	-94.96832755	0	#A9AE85
44.67086575	-94.96780074	0	#A9AE85
44.7053473	-94.96727339	2	#73A7CC
44.73983149	-94.9667455	0	#A9AE85
44.77431835	-94.96621707	0	#A9AE85
44.80917447	-95.01431333	0	#A9AE85
44.84366692	-95.01380871	0	#A9AE85
44.87816208	-95.01330357	0	#A9AE85
44.91265997	-95.01279792	0	#A9AE85
44.94716062	-95.01229174	0	#A9AE85
44.98166403	-95.01178505	0	#A9AE85
45.01617022	-95.01127784	0	#A9AE85
45.05067922	-95.0107701	0	#A9AE85
45.08519104	-95.01026184	0	#A9AE85
45.1197057	-95.00975307	2	#73A7CC
45.15422321	-95.00924376	2	#73A7CC
45.1887436	-95.00873394	0	#A9AE85
45.22326688	-95.00822359	2	#73A7CC
45.25779307	-95.00771271	2	#73A7CC
45.29232219	-95.00720131	0	#A9AE85
45.32685426	-95.00668937	2	#73A7CC
45.36138929	-95.00617692	2	#73A7CC
45.39592731	-95.00566393	0	#A9AE85
44.80880789	-94.9656881	0	#A9AE85
44.84330012	-94.96515859	0	#A9AE85
44.87779507	-94.96462854	0	#A9AE85
44.91229274	-94.96409794	0	#A9AE85
44.94679317	-94.9635668	0	#A9AE85
44.98129636	-94.96303511	0	#A9AE85
45.01580234	-94.96250288	0	#A9AE85
45.05031112	-94.9619701	0	#A9AE85
45.08482272	-94.96143678	1	#729565
45.11933715	-94.9609029	0	#A9AE85
45.15385445	-94.96036848	2	#73A7CC
45.18837462	-94.95983351	2	#73A7CC
45.22289767	-94.95929799	2	#73A7CC
45.25742364	-94.95876191	2	#73A7CC
45.29195254	-94.95822528	0	#A9AE85
45.32648439	-94.9576881	2	#73A7CC
45.3610192	-94.95715037	0	#A9AE85
45.39555699	-94.95661208	0	#A9AE85
45.43082102	-95.05422812	2	#73A7CC
45.46536527	-95.05373943	0	#A9AE85
45.49991256	-95.05325023	0	#A9AE85
45.53446291	-95.05276052	0	#A9AE85
45.56901633	-95.05227031	0	#A9AE85
45.60357285	-95.05177959	0	#A9AE85
45.63813248	-95.05128837	0	#A9AE85
45.67269524	-95.05079663	0	#A9AE85
45.70726115	-95.05030438	2	#73A7CC
45.74183023	-95.04981163	0	#A9AE85
45.7764025	-95.04931836	0	#A9AE85
45.81097797	-95.04882458	2	#73A7CC
45.84555667	-95.04833028	0	#A9AE85
45.88013861	-95.04783547	0	#A9AE85
45.91472382	-95.04734015	2	#73A7CC
45.94931231	-95.04684431	2	#73A7CC
45.9839041	-95.04634795	0	#A9AE85
46.01849921	-95.04585108	0	#A9AE85
46.05309766	-95.04535369	2	#73A7CC
46.08769947	-95.04485578	2	#73A7CC
46.12230465	-95.04435735	2	#73A7CC
46.15691324	-95.0438584	2	#73A7CC
46.19152524	-95.04335893	0	#A9AE85
46.22614067	-95.04285894	1	#729565
46.26075956	-95.04235842	1	#729565
46.29538193	-95.04185738	0	#A9AE85
46.33000779	-95.04135582	0	#A9AE85
46.36463716	-95.04085373	2	#73A7CC
46.39927007	-95.04035112	2	#73A7CC
46.43390653	-95.03984797	2	#73A7CC
46.46854656	-95.0393443	2	#73A7CC
46.50319018	-95.0388401	2	#73A7CC
46.53783742	-95.03833538	1	#729565
46.57248829	-95.03783012	2	#73A7CC
45.43046832	-95.00515041	0	#A9AE85
45.46501236	-95.00463636	0	#A9AE85
45.49955944	-95.00412178	1	#729565
45.53410957	-95.00360667	2	#73A7CC
45.56866278	-95.00309102	0	#A9AE85
45.60321908	-95.00257484	0	#A9AE85
45.63777849	-95.00205813	0	#A9AE85
45.67234104	-95.00154088	0	#A9AE85
45.70690673	-95.00102309	0	#A9AE85
45.7414756	-95.00050477	0	#A9AE85
45.77604765	-94.99998591	2	#73A7CC
45.8106229	-94.99946651	0	#A9AE85
45.84520139	-94.99894656	2	#73A7CC
45.87978311	-94.99842608	2	#73A7CC
45.9143681	-94.99790506	2	#73A7CC
45.94895637	-94.9973835	2	#73A7CC
45.98354794	-94.99686139	1	#729565
45.43009778	-94.95607323	2	#73A7CC
45.4646416	-94.95553383	0	#A9AE85
45.49918845	-94.95499386	0	#A9AE85
45.53373836	-94.95445334	0	#A9AE85
45.56829134	-94.95391227	0	#A9AE85
45.60284741	-94.95337063	0	#A9AE85
45.6374066	-94.95282843	0	#A9AE85
45.67196892	-94.95228566	0	#A9AE85
45.70653439	-94.95174234	0	#A9AE85
45.74110303	-94.95119845	0	#A9AE85
45.77567485	-94.95065399	1	#729565
45.81024988	-94.95010898	2	#73A7CC
45.84482813	-94.94956339	0	#A9AE85
45.87940963	-94.94901724	0	#A9AE85
45.91399438	-94.94847051	0	#A9AE85
45.94858242	-94.94792322	2	#73A7CC
45.98317376	-94.94737536	1	#729565
46.01814283	-94.99633873	2	#73A7CC
46.05274106	-94.99581554	1	#729565
46.08734265	-94.99529179	2	#73A7CC
46.12194761	-94.99476751	1	#729565
46.15655597	-94.99424267	0	#A9AE85
46.19116775	-94.99371728	0	#A9AE85
46.22578296	-94.99319135	2	#73A7CC
46.26040163	-94.99266486	1	#729565
46.29502377	-94.99213783	2	#73A7CC
46.32964941	-94.99161024	0	#A9AE85
46.36427856	-94.9910821	1	#729565
46.39891124	-94.99055341	2	#73A7CC
46.43354747	-94.99002416	0	#A9AE85
46.46818728	-94.98949436	0	#A9AE85
46.50283068	-94.988964	2	#73A7CC
46.53747769	-94.98843308	2	#73A7CC
46.57212833	-94.98790161	0	#A9AE85
46.01776842	-94.94682693	1	#729565
46.05236642	-94.94627793	2	#73A7CC
46.08696778	-94.94572835	0	#A9AE85
46.12157251	-94.9451782	0	#A9AE85
46.15618064	-94.94462748	1	#729565
46.19079218	-94.94407618	0	#A9AE85
46.22540716	-94.94352431	2	#73A7CC
46.26002559	-94.94297185	0	#A9AE85
46.2946475	-94.94241882	0	#A9AE85
46.3292729	-94.94186521	2	#73A7CC
46.36390182	-94.94131103	2	#73A7CC
46.39853426	-94.94075626	0	#A9AE85
46.43317026	-94.9402009	0	#A9AE85
46.46780983	-94.93964497	2	#73A7CC
46.50245299	-94.93908845	2	#73A7CC
46.53709977	-94.93853135	2	#73A7CC
46.57175017	-94.93797366	0	#A9AE85
43.49956753	-94.93771823	2	#73A7CC
43.53396912	-94.93718478	2	#73A7CC
43.56837279	-94.9366508	2	#73A7CC
43.60277855	-94.93611628	0	#A9AE85
43.63718641	-94.93558122	2	#73A7CC
43.67159638	-94.93504562	0	#A9AE85
43.7060085	-94.93450948	0	#A9AE85
43.74042277	-94.9339728	0	#A9AE85
43.7748392	-94.93343559	0	#A9AE85
43.80925783	-94.93289783	0	#A9AE85
43.84367865	-94.93235952	0	#A9AE85
43.87810169	-94.93182068	0	#A9AE85
43.91252697	-94.93128129	0	#A9AE85
43.9469545	-94.93074135	0	#A9AE85
43.9813843	-94.93020087	0	#A9AE85
44.01581638	-94.92965984	0	#A9AE85
44.05025076	-94.92911827	0	#A9AE85
44.08468746	-94.92857615	0	#A9AE85
44.1191265	-94.92803347	0	#A9AE85
44.15356788	-94.92749025	0	#A9AE85
44.18801164	-94.92694648	0	#A9AE85
43.49917435	-94.89002135	2	#73A7CC
43.53357572	-94.88946395	0	#A9AE85
43.56797917	-94.888906	2	#73A7CC
43.6023847	-94.88834748	0	#A9AE85
43.63679234	-94.8877884	0	#A9AE85
43.6712021	-94.88722876	0	#A9AE85
43.70561399	-94.88666855	2	#73A7CC
43.74002803	-94.88610778	0	#A9AE85
43.77444425	-94.88554644	0	#A9AE85
43.80886264	-94.88498454	0	#A9AE85
43.84328324	-94.88442208	0	#A9AE85
43.87770606	-94.88385904	0	#A9AE85
43.91213111	-94.88329544	0	#A9AE85
43.94655841	-94.88273126	0	#A9AE85
43.98098798	-94.88216652	0	#A9AE85
44.01541984	-94.8816012	2	#73A7CC
44.04985399	-94.88103531	0	#A9AE85
44.08429047	-94.88046885	2	#73A7CC
44.11872928	-94.87990182	0	#A9AE85
44.15317043	-94.87933421	2	#73A7CC
44.18761396	-94.87876603	0	#A9AE85
43.4987639	-94.84232502	2	#73A7CC
43.53316505	-94.84174368	1	#729565
43.56756826	-94.84116175	0	#A9AE85
43.60197357	-94.84057924	0	#A9AE85
43.63638097	-94.83999614	0	#A9AE85
43.67079049	-94.83941246	0	#A9AE85
43.70520215	-94.83882818	2	#73A7CC
43.73961597	-94.83824332	0	#A9AE85
43.77403194	-94.83765787	0	#A9AE85
43.80845011	-94.83707183	0	#A9AE85
43.84287047	-94.83648519	0	#A9AE85
43.87729305	-94.83589797	0	#A9AE85
43.91171787	-94.83531015	0	#A9AE85
43.94614494	-94.83472174	0	#A9AE85
43.98057427	-94.83413273	0	#A9AE85
44.01500589	-94.83354313	0	#A9AE85
44.04943981	-94.83295293	0	#A9AE85
44.08387604	-94.83236214	0	#A9AE85
44.11831461	-94.83177074	0	#A9AE85
44.15275553	-94.83117875	0	#A9AE85
44.18719882	-94.83058615	0	#A9AE85
43.4983362	-94.79462928	2	#73A7CC
43.5327371	-94.79402399	0	#A9AE85
43.56714007	-94.7934181	0	#A9AE85
43.60154514	-94.79281159	0	#A9AE85
43.6359523	-94.79220447	0	#A9AE85
43.67036158	-94.79159674	0	#A9AE85
43.704773	-94.7909884	0	#A9AE85
43.73918656	-94.79037945	0	#A9AE85
43.7736023	-94.78976988	0	#A9AE85
43.80802022	-94.7891597	0	#A9AE85
43.84244034	-94.78854891	0	#A9AE85
43.87686268	-94.78793749	0	#A9AE85
43.91128725	-94.78732546	0	#A9AE85
43.94571407	-94.78671281	0	#A9AE85
43.98014316	-94.78609954	2	#73A7CC
44.01457453	-94.78548566	0	#A9AE85
44.0490082	-94.78487115	0	#A9AE85
44.08344419	-94.78425601	0	#A9AE85
44.11788251	-94.78364026	0	#A9AE85
44.15232318	-94.78302388	0	#A9AE85
44.18676622	-94.78240688	0	#A9AE85
44.22245778	-94.92640215	0	#A9AE85
44.25690632	-94.92585728	2	#73A7CC
44.29135729	-94.92531185	0	#A9AE85
44.32581068	-94.92476586	0	#A9AE85
44.36026654	-94.92421932	0	#A9AE85
44.39472486	-94.92367223	0	#A9AE85
44.42918567	-94.92312457	2	#73A7CC
44.46364898	-94.92257636	0	#A9AE85
44.49811482	-94.9220276	0	#A9AE85
44.53258319	-94.92147827	2	#73A7CC
44.56705412	-94.92092838	2	#73A7CC
44.60152762	-94.92037793	0	#A9AE85
44.63600372	-94.91982692	0	#A9AE85
44.67048242	-94.91927535	0	#A9AE85
44.70496375	-94.91872321	0	#A9AE85
44.73944772	-94.91817051	0	#A9AE85
44.77393435	-94.91761724	2	#73A7CC
44.80842366	-94.91706341	1	#729565
44.84291567	-94.91650901	0	#A9AE85
44.87741038	-94.91595404	0	#A9AE85
44.91190783	-94.91539851	0	#A9AE85
44.94640803	-94.9148424	0	#A9AE85
44.980911	-94.91428572	0	#A9AE85
45.01541674	-94.91372847	0	#A9AE85
45.04992529	-94.91317065	2	#73A7CC
45.08443666	-94.91261226	2	#73A7CC
45.11895087	-94.91205329	2	#73A7CC
45.15346793	-94.91149375	0	#A9AE85
45.18798787	-94.91093363	0	#A9AE85
45.2225107	-94.91037294	0	#A9AE85
45.25703644	-94.90981166	2	#73A7CC
45.2915651	-94.90924981	2	#73A7CC
45.32609671	-94.90868738	2	#73A7CC
45.36063129	-94.90812437	0	#A9AE85
45.39516885	-94.90756078	2	#73A7CC
44.22205987	-94.87819727	0	#A9AE85
44.25650819	-94.87762793	0	#A9AE85
44.29095892	-94.87705801	0	#A9AE85
44.32541209	-94.87648752	0	#A9AE85
44.35986771	-94.87591644	0	#A9AE85
44.3943258	-94.87534479	0	#A9AE85
44.42878637	-94.87477255	0	#A9AE85
44.46324946	-94.87419973	0	#A9AE85
44.49771506	-94.87362632	0	#A9AE85
44.5321832	-94.87305234	2	#73A7CC
44.5666539	-94.87247776	0	#A9AE85
44.60112717	-94.8719026	0	#A9AE85
44.63560303	-94.87132686	0	#A9AE85
44.67008149	-94.87075052	0	#A9AE85
44.70456259	-94.8701736	0	#A9AE85
44.73904632	-94.86959609	2	#73A7CC
44.77353272	-94.86901798	0	#A9AE85
44.80802179	-94.86843929	0	#A9AE85
44.84251356	-94.86786	0	#A9AE85
44.87700804	-94.86728012	0	#A9AE85
44.91150525	-94.86669964	0	#A9AE85
44.94600521	-94.86611857	0	#A9AE85
44.98050793	-94.8655369	0	#A9AE85
45.01501344	-94.86495464	2	#73A7CC
45.04952175	-94.86437178	0	#A9AE85
45.08403288	-94.86378832	0	#A9AE85
45.11854684	-94.86320426	0	#A9AE85
45.15306367	-94.86261959	0	#A9AE85
45.18758336	-94.86203433	0	#A9AE85
45.22210595	-94.86144847	0	#A9AE85
45.25663144	-94.860862	2	#73A7CC
45.29115986	-94.86027492	2	#73A7CC
45.32569123	-94.85968724	1	#729565
45.36022556	-94.85909896	2	#73A7CC
45.39476288	-94.85851007	2	#73A7CC
45.42970941	-94.90699661	0	#A9AE85
45.46425299	-94.90643185	0	#A9AE85
45.4987996	-94.90586651	0	#A9AE85
45.53334927	-94.90530058	0	#A9AE85
45.56790202	-94.90473407	0	#A9AE85
45.60245786	-94.90416697	0	#A9AE85
45.63701681	-94.90359929	0	#A9AE85
45.67157889	-94.90303101	0	#A9AE85
45.70614412	-94.90246215	2	#73A7CC
45.74071252	-94.90189269	0	#A9AE85
45.7752841	-94.90132265	2	#73A7CC
45.80985889	-94.90075201	2	#73A7CC
45.84443691	-94.90018078	0	#A9AE85
45.87901816	-94.89960896	0	#A9AE85
45.91360268	-94.89903654	2	#73A7CC
45.94819048	-94.89846352	2	#73A7CC
45.98278158	-94.89788991	2	#73A7CC
46.01737599	-94.8973157	2	#73A7CC
