id,val,dem,slp,dist,st_asewkt
2780,82,0.6,0.2,0.0,"SRID=4326;POLYGON((-95.1003716441265 43.8277152426671,-95.0524444888014 43.8273807031261,-95.0529221327047 43.7929604654966,-95.1008251318646 43.7932948149919,-95.1003716441265 43.8277152426671))"
2781,82,0.6,0.2,0.0,"SRID=4326;POLYGON((-95.0999176987494 43.8621378817371,-95.0519663628865 43.8618031517982,-95.0524444888014 43.8273807031261,-95.1003716441265 43.8277152426671,-95.0999176987494 43.8621378817371))"
2782,95,0.6,0.2,0.0,"SRID=4326;POLYGON((-95.0994632950402 43.8965627487189,-95.0514877542301 43.896227828029,-95.0519663628865 43.8618031517982,-95.0999176987494 43.8621378817371,-95.0994632950402 43.8965627487189))"
2783,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0990084323045 43.9309898601659,-95.0510086621007 43.930654748371,-95.0514877542301 43.896227828029,-95.0994632950402 43.8965627487189,-95.0990084323045 43.9309898601659))"
2784,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0985531098463 43.9654192326681,-95.0505290857654 43.9650839294134,-95.0510086621007 43.930654748371,-95.0990084323045 43.9309898601659,-95.0985531098463 43.9654192326681))"
2785,82,0.6,0.2,0.0,"SRID=4326;POLYGON((-95.0980973269685 43.9998508828525,-95.0500490244898 43.999515387782,-95.0505290857654 43.9650839294134,-95.0985531098463 43.9654192326681,-95.0980973269685 43.9998508828525))"
2786,95,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0976410829722 44.0342848273824,-95.0495684775379 44.0339491401395,-95.0500490244898 43.999515387782,-95.0980973269685 43.9998508828525,-95.0976410829722 44.0342848273824))"
2787,82,0.5,0.1,0.0,"SRID=4326;POLYGON((-95.0971843771574 44.0687210829587,-95.0490874441724 44.0683852031858,-95.0495684775379 44.0339491401395,-95.0976410829722 44.0342848273824,-95.0971843771574 44.0687210829587))"
2788,82,0.5,0.1,0.0,"SRID=4326;POLYGON((-95.0967272088226 44.1031596663193,-95.0486059236545 44.1028235936579,-95.0490874441724 44.0683852031858,-95.0971843771574 44.0687210829587,-95.0967272088226 44.1031596663193))"
2789,82,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.0962695772648 44.1376005942394,-95.0481239152437 44.13726432833,-95.0486059236545 44.1028235936579,-95.0967272088226 44.1031596663193,-95.0962695772648 44.1376005942394))"
2790,21,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.0958114817797 44.1720438835319,-95.0476414181981 44.1717074240143,-95.0481239152437 44.13726432833,-95.0962695772648 44.1376005942394,-95.0958114817797 44.1720438835319))"
2791,41,0.3,0.2,0.0,"SRID=4326;POLYGON((-95.0953529216614 44.2064895510474,-95.0471584317745 44.2061528975602,-95.0476414181981 44.1717074240143,-95.0958114817797 44.1720438835319,-95.0953529216614 44.2064895510474))"
2792,0,0.6,0.0,0.0,"SRID=4326;POLYGON((-95.0567260186276 43.5176761919356,-95.0090158712879 43.5173260792308,-95.0095131474394 43.4829252002933,-95.057199357034 43.4832751163877,-95.0567260186276 43.5176761919356))"
2793,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0562522047136 43.552079331492,-95.0085180955865 43.5517290218147,-95.0090158712879 43.5173260792308,-95.0567260186276 43.5176761919356,-95.0562522047136 43.552079331492))"
2794,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0557779145751 43.5864845512528,-95.0080198195821 43.5861340442397,-95.0085180955865 43.5517290218147,-95.0562522047136 43.552079331492,-95.0557779145751 43.5864845512528))"
2795,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0553031474939 43.6208918674486,-95.0075210425201 43.6205411627356,-95.0080198195821 43.5861340442397,-95.0557779145751 43.5864845512528,-95.0553031474939 43.6208918674486))"
2796,0,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0090158712879 43.5173260792308,-94.9613062234979 43.5169586958231,-94.9618274366428 43.4825580231907,-95.0095131474394 43.4829252002933,-95.0090158712879 43.5173260792308))"
2797,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0085180955865 43.5517290218147,-94.9607844867622 43.5513614317216,-94.9613062234979 43.5169586958231,-95.0090158712879 43.5173260792308,-95.0085180955865 43.5517290218147))"
2798,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0080198195821 43.5861340442397,-94.9602622256465 43.5857662470802,-94.9607844867622 43.5513614317216,-95.0085180955865 43.5517290218147,-95.0080198195821 43.5861340442397))"
2799,82,0.6,0.2,0.0,"SRID=4326;POLYGON((-95.0075210425201 43.6205411627356,-94.9597394393598 43.6201731581279,-94.9602622256465 43.5857662470802,-95.0080198195821 43.5861340442397,-95.0075210425201 43.6205411627356))"
2800,82,0.6,0.2,0.0,"SRID=4326;POLYGON((-95.0548279027502 43.6553012963453,-95.0070217636443 43.6549503935674,-95.0075210425201 43.6205411627356,-95.0553031474939 43.6208918674486,-95.0548279027502 43.6553012963453))"
2801,82,0.6,0.3,0.0,"SRID=4326;POLYGON((-95.0543521796229 43.689712854244,-95.0065219821971 43.6893617530355,-95.0070217636443 43.6549503935674,-95.0548279027502 43.6553012963453,-95.0543521796229 43.689712854244))"
2802,71,0.6,0.3,0.0,"SRID=4326;POLYGON((-95.0538759773891 43.7241265574815,-95.0060216974194 43.7237752574753,-95.0065219821971 43.6893617530355,-95.0543521796229 43.689712854244,-95.0538759773891 43.7241265574815))"
2803,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0533992953249 43.7585424224296,-95.0055209085503 43.7581909232583,-95.0060216974194 43.7237752574753,-95.0538759773891 43.7241265574815,-95.0533992953249 43.7585424224296))"
2804,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0529221327047 43.7929604654966,-95.0050196148276 43.7926087667914,-95.0055209085503 43.7581909232583,-95.0533992953249 43.7585424224296,-95.0529221327047 43.7929604654966))"
2805,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0524444888014 43.8273807031261,-95.0045178154876 43.8270288045175,-95.0050196148276 43.7926087667914,-95.0529221327047 43.7929604654966,-95.0524444888014 43.8273807031261))"
2806,71,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0519663628865 43.8618031517982,-95.004015509765 43.8614510529157,-95.0045178154876 43.8270288045175,-95.0524444888014 43.8273807031261,-95.0519663628865 43.8618031517982))"
2807,81,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0514877542301 43.896227828029,-95.0035126968928 43.895875528501,-95.004015509765 43.8614510529157,-95.0519663628865 43.8618031517982,-95.0514877542301 43.896227828029))"
2808,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0510086621007 43.930654748371,-95.0030093761026 43.9303022478253,-95.0035126968928 43.895875528501,-95.0514877542301 43.896227828029,-95.0510086621007 43.930654748371))"
2809,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0505290857654 43.9650839294134,-95.0025055466246 43.9647312274766,-95.0030093761026 43.9303022478253,-95.0510086621007 43.930654748371,-95.0505290857654 43.9650839294134))"
2810,82,0.5,0.1,0.0,"SRID=4326;POLYGON((-95.0500490244898 43.999515387782,-95.002001207687 43.99916248408,-95.0025055466246 43.9647312274766,-95.0505290857654 43.9650839294134,-95.0500490244898 43.999515387782))"
2811,95,0.5,0.1,0.0,"SRID=4326;POLYGON((-95.0495684775379 44.0339491401395,-95.0014963585169 44.033596034297,-95.002001207687 43.99916248408,-95.0500490244898 43.999515387782,-95.0495684775379 44.0339491401395))"
2812,82,0.5,0.1,0.0,"SRID=4326;POLYGON((-95.0490874441724 44.0683852031858,-95.0009909983397 44.0680318948267,-95.0014963585169 44.033596034297,-95.0495684775379 44.0339491401395,-95.0490874441724 44.0683852031858))"
2813,82,0.5,0.1,0.0,"SRID=4326;POLYGON((-95.0486059236545 44.1028235936579,-95.0004851263789 44.102470082405,-95.0009909983397 44.0680318948267,-95.0490874441724 44.0683852031858,-95.0486059236545 44.1028235936579))"
2814,82,0.4,0.1,0.1,"SRID=4326;POLYGON((-95.0481239152437 44.13726432833,-94.999978741857 44.1369106138054,-95.0004851263789 44.102470082405,-95.0486059236545 44.1028235936579,-95.0481239152437 44.13726432833))"
2815,95,0.4,0.1,0.1,"SRID=4326;POLYGON((-95.0476414181981 44.1717074240143,-94.9994718439944 44.1713535058388,-94.999978741857 44.1369106138054,-95.0481239152437 44.13726432833,-95.0476414181981 44.1717074240143))"
2816,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.0471584317745 44.2061528975602,-94.9989644320103 44.205798775354,-94.9994718439944 44.1713535058388,-95.0476414181981 44.1717074240143,-95.0471584317745 44.2061528975602))"
2817,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0070217636443 43.6549503935674,-94.9592161271096 43.6545821811284,-94.9597394393598 43.6201731581279,-95.0075210425201 43.6205411627356,-95.0070217636443 43.6549503935674))"
2818,82,0.6,0.0,0.0,"SRID=4326;POLYGON((-95.0065219821971 43.6893617530355,-94.9586922881017 43.6889933323813,-94.9592161271096 43.6545821811284,-95.0070217636443 43.6549503935674,-95.0065219821971 43.6893617530355))"
2819,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0060216974194 43.7237752574753,-94.9581679215406 43.7234066282211,-94.9586922881017 43.6889933323813,-95.0065219821971 43.6893617530355,-95.0060216974194 43.7237752574753))"
2820,82,0.6,0.0,0.0,"SRID=4326;POLYGON((-95.0055209085503 43.7581909232583,-94.9576430266289 43.757822085018,-94.9581679215406 43.7234066282211,-95.0060216974194 43.7237752574753,-95.0055209085503 43.7581909232583))"
2821,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0050196148276 43.7926087667914,-94.9571176025676 43.7922397191784,-94.9576430266289 43.757822085018,-95.0055209085503 43.7581909232583,-95.0050196148276 43.7926087667914))"
2822,82,0.6,0.1,0.0,"SRID=4326;POLYGON((-95.0045178154876 43.8270288045175,-94.9565916485562 43.8266595471439,-94.9571176025676 43.7922397191784,-95.0050196148276 43.7926087667914,-95.0045178154876 43.8270288045175))"
2823,82,0.6,0.0,0.0,"SRID=4326;POLYGON((-95.004015509765 43.8614510529157,-94.9560651637927 43.8610815853927,-94.9565916485562 43.8266595471439,-95.0045178154876 43.8270288045175,-95.004015509765 43.8614510529157))"
2824,82,0.5,0.1,0.0,"SRID=4326;POLYGON((-95.0035126968928 43.895875528501,-94.9555381474731 43.8955058504391,-94.9560651637927 43.8610815853927,-95.004015509765 43.8614510529157,-95.0035126968928 43.895875528501))"
2825,82,0.5,0.1,0.0,"SRID=4326;POLYGON((-95.0030093761026 43.9303022478253,-94.9550105987922 43.9299323588337,-94.9555381474731 43.8955058504391,-95.0035126968928 43.895875528501,-95.0030093761026 43.9303022478253))"
2826,82,0.5,0.1,0.0,"SRID=4326;POLYGON((-95.0025055466246 43.9647312274766,-94.9544825169429 43.9643611271636,-94.9550105987922 43.9299323588337,-95.0030093761026 43.9303022478253,-95.0025055466246 43.9647312274766))"
2827,82,0.5,0.1,0.0,"SRID=4326;POLYGON((-95.002001207687 43.99916248408,-94.9539539011166 43.9987921720527,-94.9544825169429 43.9643611271636,-95.0025055466246 43.9647312274766,-95.002001207687 43.99916248408))"
2828,82,0.5,0.1,0.0,"SRID=4326;POLYGON((-95.0014963585169 44.033596034297,-94.9534247505029 44.033225510162,-94.9539539011166 43.9987921720527,-95.002001207687 43.99916248408,-95.0014963585169 44.033596034297))"
2829,82,0.5,0.1,0.0,"SRID=4326;POLYGON((-95.0009909983397 44.0680318948267,-94.9528950642901 44.0676611581891,-94.9534247505029 44.033225510162,-95.0014963585169 44.033596034297,-95.0009909983397 44.0680318948267))"
2830,82,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.0004851263789 44.102470082405,-94.9523648416644 44.1020991328692,-94.9528950642901 44.0676611581891,-95.0009909983397 44.0680318948267,-95.0004851263789 44.102470082405))"
2831,82,0.4,0.1,0.1,"SRID=4326;POLYGON((-94.999978741857 44.1369106138054,-94.9518340818107 44.1365394509746,-94.9523648416644 44.1020991328692,-95.0004851263789 44.102470082405,-94.999978741857 44.1369106138054))"
2832,81,0.4,0.1,0.1,"SRID=4326;POLYGON((-94.9994718439944 44.1713535058388,-94.951302783912 44.1709821293154,-94.9518340818107 44.1365394509746,-94.999978741857 44.1369106138054,-94.9994718439944 44.1713535058388))"
2833,82,0.3,0.0,0.0,"SRID=4326;POLYGON((-94.9989644320103 44.205798775354,-94.95077094715 44.2054271847392,-94.951302783912 44.1709821293154,-94.9994718439944 44.1713535058388,-94.9989644320103 44.205798775354))"
2834,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1913331514771 44.2415588717455,-95.1431133032264 44.2412569823979,-95.1435478768884 44.20680873552,-95.1917432726716 44.2071104506981,-95.1913331514771 44.2415588717455))"
2835,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1909226138785 44.2760097055005,-95.1426782883371 44.2757076416579,-95.1431133032264 44.2412569823979,-95.1913331514771 44.2415588717455,-95.1909226138785 44.2760097055005))"
2836,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1905116592413 44.3104629689296,-95.1422428315482 44.3101607302658,-95.1426782883371 44.2757076416579,-95.1909226138785 44.2760097055005,-95.1905116592413 44.3104629689296))"
2837,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1901002869297 44.3449186790378,-95.1418069321861 44.3446162652256,-95.1422428315482 44.3101607302658,-95.1905116592413 44.3104629689296,-95.1901002869297 44.3449186790378))"
2838,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1896884963067 44.3793768528683,-95.1413705895757 44.3790742635799,-95.1418069321861 44.3446162652256,-95.1901002869297 44.3449186790378,-95.1896884963067 44.3793768528683))"
2839,82,0.3,0.0,0.0,"SRID=4326;POLYGON((-95.1892762867338 44.4138375075035,-95.1409338030406 44.41353474241,-95.1413705895757 44.3790742635799,-95.1896884963067 44.3793768528683,-95.1892762867338 44.4138375075035))"
2840,82,0.3,0.0,0.0,"SRID=4326;POLYGON((-95.1888636575715 44.4483006600645,-95.1404965719031 44.4479977188364,-95.1409338030406 44.41353474241,-95.1892762867338 44.4138375075035,-95.1888636575715 44.4483006600645))"
2841,82,0.3,0.0,0.0,"SRID=4326;POLYGON((-95.1884506081788 44.4827663277115,-95.1400588954839 44.4824632100182,-95.1404965719031 44.4479977188364,-95.1888636575715 44.4483006600645,-95.1884506081788 44.4827663277115))"
2842,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1880371379133 44.5172345276441,-95.1396207731026 44.5169312331543,-95.1400588954839 44.4824632100182,-95.1884506081788 44.4827663277115,-95.1880371379133 44.5172345276441))"
2843,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1876232461316 44.5517052771012,-95.1391822040772 44.5514018054827,-95.1396207731026 44.5169312331543,-95.1880371379133 44.5172345276441,-95.1876232461316 44.5517052771012))"
2844,82,0.3,0.0,0.0,"SRID=4326;POLYGON((-95.1872089321887 44.5861785933613,-95.1387431877243 44.5858749442812,-95.1391822040772 44.5514018054827,-95.1876232461316 44.5517052771012,-95.1872089321887 44.5861785933613))"
2845,82,0.2,0.2,0.0,"SRID=4326;POLYGON((-95.1867941954385 44.620654493743,-95.1383037233593 44.6203506668672,-95.1387431877243 44.5858749442812,-95.1872089321887 44.5861785933613,-95.1867941954385 44.620654493743))"
2846,71,0.3,0.2,0.1,"SRID=4326;POLYGON((-95.1863790352333 44.6551329956046,-95.137863810296 44.6548289905985,-95.1383037233593 44.6203506668672,-95.1867941954385 44.620654493743,-95.1863790352333 44.6551329956046))"
2847,95,0.3,0.1,0.1,"SRID=4326;POLYGON((-95.1859634509244 44.6896141163446,-95.1374234478469 44.6893099328724,-95.137863810296 44.6548289905985,-95.1863790352333 44.6551329956046,-95.1859634509244 44.6896141163446))"
2848,82,0.3,0.1,0.1,"SRID=4326;POLYGON((-95.1855474418616 44.724097873402,-95.1369826353231 44.7237935111273,-95.1374234478469 44.6893099328724,-95.1859634509244 44.6896141163446,-95.1855474418616 44.724097873402))"
2849,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1851310073933 44.7585842842561,-95.1365413720342 44.7582797428416,-95.1369826353231 44.7237935111273,-95.1855474418616 44.724097873402,-95.1851310073933 44.7585842842561))"
2850,21,0.3,0.0,0.0,"SRID=4326;POLYGON((-95.1847141468668 44.7930733664273,-95.1360996572886 44.7927686455346,-95.1365413720342 44.7582797428416,-95.1851310073933 44.7585842842561,-95.1847141468668 44.7930733664273))"
2851,22,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1842968596278 44.8275651374763,-95.1356574903929 44.8272602367664,-95.1360996572886 44.7927686455346,-95.1847141468668 44.7930733664273,-95.1842968596278 44.8275651374763))"
2852,82,0.3,0.0,0.0,"SRID=4326;POLYGON((-95.1838791450209 44.8620596150056,-95.1352148706527 44.8617545341383,-95.1356574903929 44.8272602367664,-95.1842968596278 44.8275651374763,-95.1838791450209 44.8620596150056))"
2853,71,0.3,0.0,0.0,"SRID=4326;POLYGON((-95.1834610023891 44.8965568166583,-95.1347717973719 44.8962515552927,-95.1352148706527 44.8617545341383,-95.1838791450209 44.8620596150056,-95.1834610023891 44.8965568166583))"
2854,82,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.1830424310743 44.9310567601194,-95.1343282698531 44.9307513179137,-95.1347717973719 44.8962515552927,-95.1834610023891 44.8965568166583,-95.1830424310743 44.9310567601194))"
2855,82,0.4,0.0,0.0,"SRID=4326;POLYGON((-95.182623430417 44.9655594631152,-95.1338842873975 44.9652538397269,-95.1343282698531 44.9307513179137,-95.1830424310743 44.9310567601194,-95.182623430417 44.9655594631152))"
2856,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1822039997561 45.0000649434142,-95.1334398493047 44.9997591384995,-95.1338842873975 44.9652538397269,-95.182623430417 44.9655594631152,-95.1822039997561 45.0000649434142))"
2857,82,0.4,0.0,0.0,"SRID=4326;POLYGON((-95.1817841384295 45.0345732188266,-95.132994954873 45.034267232041,-95.1334398493047 44.9997591384995,-95.1822039997561 45.0000649434142,-95.1817841384295 45.0345732188266))"
2858,82,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.1813638457735 45.0690843072049,-95.1325496033993 45.0687781382031,-95.132994954873 45.034267232041,-95.1817841384295 45.0345732188266,-95.1813638457735 45.0690843072049))"
2859,82,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.1809431211231 45.1035982264442,-95.1321037941788 45.1032918748798,-95.1325496033993 45.0687781382031,-95.1813638457735 45.0690843072049,-95.1809431211231 45.1035982264442))"
2860,82,0.4,0.0,0.0,"SRID=4326;POLYGON((-95.180521963812 45.1381149944818,-95.1316575265055 45.1378084600076,-95.1321037941788 45.1032918748798,-95.1809431211231 45.1035982264442,-95.180521963812 45.1381149944818))"
2861,21,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.1801003731724 45.172634629298,-95.131210799672 45.1723279115659,-95.1316575265055 45.1378084600076,-95.180521963812 45.1381149944818,-95.1801003731724 45.172634629298))"
2862,81,0.4,0.2,0.0,"SRID=4326;POLYGON((-95.1796783485353 45.2071571489163,-95.1307636129691 45.206850247577,-95.131210799672 45.1723279115659,-95.1801003731724 45.172634629298,-95.1796783485353 45.2071571489163))"
2863,82,0.4,0.1,0.1,"SRID=4326;POLYGON((-95.1792558892301 45.2416825714028,-95.1303159656866 45.2413754861065,-95.1307636129691 45.206850247577,-95.1796783485353 45.2071571489163,-95.1792558892301 45.2416825714028))"
2864,82,0.4,0.2,0.1,"SRID=4326;POLYGON((-95.178832994585 45.2762109148675,-95.1298678571124 45.2759036452633,-95.1303159656866 45.2413754861065,-95.1792558892301 45.2416825714028,-95.178832994585 45.2762109148675))"
2865,82,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.1784096639267 45.3107421974637,-95.1294192865332 45.3104347431996,-95.1298678571124 45.2759036452633,-95.178832994585 45.2762109148675,-95.1784096639267 45.3107421974637))"
2866,82,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.1779858965806 45.3452764373885,-95.1289702532341 45.3449687981118,-95.1294192865332 45.3104347431996,-95.1784096639267 45.3107421974637,-95.1779858965806 45.3452764373885))"
2867,90,0.5,0.2,0.0,"SRID=4326;POLYGON((-95.1775616918707 45.379813652883,-95.1285207564988 45.37950582824,-95.1289702532341 45.3449687981118,-95.1779858965806 45.3452764373885,-95.1775616918707 45.379813652883))"
2868,81,0.5,0.2,0.0,"SRID=4326;POLYGON((-95.1771370491195 45.4143538622323,-95.1280707956096 45.4140458518684,-95.1285207564988 45.37950582824,-95.1775616918707 45.379813652883,-95.1771370491195 45.4143538622323))"
2869,95,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1431133032264 44.2412569823979,-95.0948938962027 44.2409376136742,-95.0953529216614 44.2064895510474,-95.1435478768884 44.20680873552,-95.1431133032264 44.2412569823979))"
2870,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1426782883371 44.2757076416579,-95.094434404695 44.2753880883391,-95.0948938962027 44.2409376136742,-95.1431133032264 44.2412569823979,-95.1426782883371 44.2757076416579))"
2871,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1422428315482 44.3101607302658,-95.0939744464281 44.3098409920066,-95.094434404695 44.2753880883391,-95.1426782883371 44.2757076416579,-95.1422428315482 44.3101607302658))"
2872,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1418069321861 44.3446162652256,-95.0935140206905 44.34429634168,-95.0939744464281 44.3098409920066,-95.1422428315482 44.3101607302658,-95.1418069321861 44.3446162652256))"
2873,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1413705895757 44.3790742635799,-95.0930531267691 44.378754154401,-95.0935140206905 44.34429634168,-95.1418069321861 44.3446162652256,-95.1413705895757 44.3790742635799))"
2874,82,0.3,0.0,0.0,"SRID=4326;POLYGON((-95.1409338030406 44.41353474241,-95.0925917639496 44.4132144472501,-95.0930531267691 44.378754154401,-95.1413705895757 44.3790742635799,-95.1409338030406 44.41353474241))"
2875,82,0.3,0.0,0.0,"SRID=4326;POLYGON((-95.1404965719031 44.4479977188364,-95.0921299315161 44.4476772373466,-95.0925917639496 44.4132144472501,-95.1409338030406 44.41353474241,-95.1404965719031 44.4479977188364))"
2876,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1400588954839 44.4824632100182,-95.091667628751 44.482142541849,-95.0921299315161 44.4476772373466,-95.1404965719031 44.4479977188364,-95.1400588954839 44.4824632100182))"
2877,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1396207731026 44.5169312331543,-95.0912048549358 44.5166103779552,-95.091667628751 44.482142541849,-95.1400588954839 44.4824632100182,-95.1396207731026 44.5169312331543))"
2878,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1391822040772 44.5514018054827,-95.09074160935 44.5510807629023,-95.0912048549358 44.5166103779552,-95.1396207731026 44.5169312331543,-95.1391822040772 44.5514018054827))"
2879,82,0.2,0.2,0.0,"SRID=4326;POLYGON((-95.1387431877243 44.5858749442812,-95.0902778912718 44.5855537139671,-95.09074160935 44.5510807629023,-95.1391822040772 44.5514018054827,-95.1387431877243 44.5858749442812))"
2880,95,0.2,0.3,0.0,"SRID=4326;POLYGON((-95.1383037233593 44.6203506668672,-95.0898136999782 44.6200292484663,-95.0902778912718 44.5855537139671,-95.1387431877243 44.5858749442812,-95.1383037233593 44.6203506668672))"
2881,41,0.3,0.1,0.1,"SRID=4326;POLYGON((-95.137863810296 44.6548289905985,-95.0893490347443 44.6545073837565,-95.0898136999782 44.6200292484663,-95.1383037233593 44.6203506668672,-95.137863810296 44.6548289905985))"
2882,82,0.3,0.1,0.1,"SRID=4326;POLYGON((-95.1374234478469 44.6893099328724,-95.0888838948439 44.6889881372344,-95.0893490347443 44.6545073837565,-95.137863810296 44.6548289905985,-95.1374234478469 44.6893099328724))"
2883,82,0.3,0.1,0.1,"SRID=4326;POLYGON((-95.1369826353231 44.7237935111273,-95.0884182795494 44.7234715263373,-95.0888838948439 44.6889881372344,-95.1374234478469 44.6893099328724,-95.1369826353231 44.7237935111273))"
2884,82,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1365413720342 44.7582797428416,-95.0879521881317 44.7579575685426,-95.0884182795494 44.7234715263373,-95.1369826353231 44.7237935111273,-95.1365413720342 44.7582797428416))"
2885,95,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1360996572886 44.7927686455346,-95.08748561986 44.7924462813687,-95.0879521881317 44.7579575685426,-95.1365413720342 44.7582797428416,-95.1360996572886 44.7927686455346))"
2886,31,0.3,0.1,0.0,"SRID=4326;POLYGON((-95.1356574903929 44.8272602367664,-95.0870185740023 44.826937682375,-95.08748561986 44.7924462813687,-95.1360996572886 44.7927686455346,-95.1356574903929 44.8272602367664))"
2887,82,0.3,0.0,0.0,"SRID=4326;POLYGON((-95.1352148706527 44.8617545341383,-95.0865510498248 44.8614317891616,-95.0870185740023 44.826937682375,-95.1356574903929 44.8272602367664,-95.1352148706527 44.8617545341383))"
2888,21,0.4,0.0,0.0,"SRID=4326;POLYGON((-95.1347717973719 44.8962515552927,-95.0860830465925 44.8959286193703,-95.0865510498248 44.8614317891616,-95.1352148706527 44.8617545341383,-95.1347717973719 44.8962515552927))"
2889,82,0.4,0.0,0.0,"SRID=4326;POLYGON((-95.1343282698531 44.9307513179137,-95.0856145635686 44.9304281906838,-95.0860830465925 44.8959286193703,-95.1347717973719 44.8962515552927,-95.1343282698531 44.9307513179137))"
2890,82,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.1338842873975 44.9652538397269,-95.085145600015 44.9649305208269,-95.0856145635686 44.9304281906838,-95.1343282698531 44.9307513179137,-95.1338842873975 44.9652538397269))"
2891,82,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.1334398493047 44.9997591384995,-95.084676155192 44.999435627566,-95.085145600015 44.9649305208269,-95.1338842873975 44.9652538397269,-95.1334398493047 44.9997591384995))"
2892,95,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.132994954873 45.034267232041,-95.0842062283584 45.0339435287096,-95.084676155192 44.999435627566,-95.1334398493047 44.9997591384995,-95.132994954873 45.034267232041))"
2893,82,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.1325496033993 45.0687781382031,-95.0837358187715 45.0684542421084,-95.0842062283584 45.0339435287096,-95.132994954873 45.034267232041,-95.1325496033993 45.0687781382031))"
2894,82,0.4,0.0,0.0,"SRID=4326;POLYGON((-95.1321037941788 45.1032918748798,-95.083264925687 45.1029677856553,-95.0837358187715 45.0684542421084,-95.1325496033993 45.0687781382031,-95.1321037941788 45.1032918748798))"
2895,82,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.1316575265055 45.1378084600076,-95.0827935483591 45.1374841772861,-95.083264925687 45.1029677856553,-95.1321037941788 45.1032918748798,-95.1316575265055 45.1378084600076))"
2896,82,0.4,0.2,0.0,"SRID=4326;POLYGON((-95.131210799672 45.1723279115659,-95.0823216860406 45.172003434979,-95.0827935483591 45.1374841772861,-95.1316575265055 45.1378084600076,-95.131210799672 45.1723279115659))"
2897,82,0.4,0.1,0.0,"SRID=4326;POLYGON((-95.1307636129691 45.206850247577,-95.0818493379825 45.2065255767556,-95.0823216860406 45.172003434979,-95.131210799672 45.1723279115659,-95.1307636129691 45.206850247577))"
2898,82,0.4,0.2,0.1,"SRID=4326;POLYGON((-95.1303159656866 45.2413754861065,-95.0813765034345 45.2410506206803,-95.0818493379825 45.2065255767556,-95.1307636129691 45.206850247577,-95.1303159656866 45.2413754861065))"
